"grid","year","severity","chs","low","mid","high","presumptive"
"sex",2009,"G","0",15,15,15,"stay"
"sex",2010,"G","0",15,15,15,"stay"
"sex",2011,"G","0",15,15,15,"stay"
"sex",2012,"G","0",15,15,15,"stay"
"sex",2013,"G","0",15,15,15,"stay"
"sex",2014,"G","0",15,15,15,"stay"
"sex",2015,"G","0",15,15,15,"stay"
"sex",2016,"G","0",15,15,15,"stay"
"sex",2017,"G","0",15,15,15,"stay"
"sex",2018,"G","0",15,15,15,"stay"
"sex",2019,"G","0",15,15,15,"stay"
"sex",2020,"G","0",15,15,15,"stay"
"sex",2006,"G","1",20,20,20,"stay"
"sex",2007,"G","1",20,20,20,"stay"
"sex",2008,"G","1",20,20,20,"stay"
"sex",2009,"G","1",20,20,20,"stay"
"sex",2010,"G","1",20,20,20,"stay"
"sex",2011,"G","1",20,20,20,"stay"
"sex",2012,"G","1",20,20,20,"stay"
"sex",2013,"G","1",20,20,20,"stay"
"sex",2014,"G","1",20,20,20,"stay"
"sex",2015,"G","1",20,20,20,"stay"
"sex",2016,"G","1",20,20,20,"stay"
"sex",2017,"G","1",20,20,20,"stay"
"sex",2018,"G","1",20,20,20,"stay"
"sex",2019,"G","1",20,20,20,"stay"
"sex",2020,"G","1",20,20,20,"stay"
"sex",2006,"G","2",25,25,25,"stay"
"sex",2007,"G","2",25,25,25,"stay"
"sex",2008,"G","2",25,25,25,"stay"
"sex",2009,"G","2",25,25,25,"stay"
"sex",2010,"G","2",25,25,25,"stay"
"sex",2011,"G","2",25,25,25,"stay"
"sex",2012,"G","2",25,25,25,"stay"
"sex",2013,"G","2",25,25,25,"stay"
"sex",2014,"G","2",25,25,25,"stay"
"sex",2015,"G","2",25,25,25,"stay"
"sex",2016,"G","2",25,25,25,"stay"
"sex",2017,"G","2",25,25,25,"stay"
"sex",2018,"G","2",25,25,25,"stay"
"sex",2019,"G","2",25,25,25,"stay"
"sex",2020,"G","2",25,25,25,"stay"
"sex",2006,"G","3",30,30,30,"stay"
"sex",2007,"G","3",30,30,30,"stay"
"sex",2008,"G","3",30,30,30,"stay"
"sex",2009,"G","3",30,30,30,"stay"
"sex",2010,"G","3",30,30,30,"stay"
"sex",2011,"G","3",30,30,30,"stay"
"sex",2012,"G","3",30,30,30,"stay"
"sex",2013,"G","3",30,30,30,"stay"
"sex",2014,"G","3",30,30,30,"stay"
"sex",2015,"G","3",30,30,30,"stay"
"sex",2016,"G","3",30,30,30,"stay"
"sex",2017,"G","3",30,30,30,"stay"
"sex",2018,"G","3",30,30,30,"stay"
"sex",2019,"G","3",30,30,30,"stay"
"sex",2020,"G","3",30,30,30,"stay"
"sex",2006,"G","4",34,39,46,"commit"
"sex",2007,"G","4",34,39,46,"commit"
"sex",2008,"G","4",34,39,46,"commit"
"sex",2009,"G","4",34,39,46,"commit"
"sex",2010,"G","4",34,39,46,"commit"
"sex",2011,"G","4",34,39,46,"commit"
"sex",2012,"G","4",34,39,46,"commit"
"sex",2013,"G","4",34,39,46,"commit"
"sex",2014,"G","4",34,39,46,"commit"
"sex",2015,"G","4",34,39,46,"commit"
"sex",2016,"G","4",34,39,46,"commit"
"sex",2017,"G","4",34,39,46,"commit"
"sex",2018,"G","4",34,39,46,"commit"
"sex",2019,"G","4",34,39,46,"commit"
"sex",2020,"G","4",34,39,46,"commit"
"sex",2006,"G","5",44,51,60,"commit"
"sex",2007,"G","5",44,51,60,"commit"
"sex",2008,"G","5",44,51,60,"commit"
"sex",2009,"G","5",44,51,60,"commit"
"sex",2010,"G","5",44,51,60,"commit"
"sex",2011,"G","5",44,51,60,"commit"
"sex",2012,"G","5",44,51,60,"commit"
"sex",2013,"G","5",44,51,60,"commit"
"sex",2014,"G","5",44,51,60,"commit"
"sex",2015,"G","5",44,51,60,"commit"
"sex",2016,"G","5",44,51,60,"commit"
"sex",2017,"G","5",44,51,60,"commit"
"sex",2018,"G","5",44,51,60,"commit"
"sex",2019,"G","5",44,51,60,"commit"
"sex",2020,"G","5",44,51,60,"commit"
"sex",2006,"G","6",51,60,60,"commit"
"sex",2007,"G","6",51,60,60,"commit"
"sex",2008,"G","6",51,60,60,"commit"
"sex",2009,"G","6",51,60,60,"commit"
"sex",2010,"G","6",51,60,60,"commit"
"sex",2011,"G","6",51,60,60,"commit"
"sex",2012,"G","6",51,60,60,"commit"
"sex",2013,"G","6",51,60,60,"commit"
"sex",2014,"G","6",51,60,60,"commit"
"sex",2015,"G","6",51,60,60,"commit"
"sex",2016,"G","6",51,60,60,"commit"
"sex",2017,"G","6",51,60,60,"commit"
"sex",2018,"G","6",51,60,60,"commit"
"sex",2019,"G","6",51,60,60,"commit"
"sex",2020,"G","6",51,60,60,"commit"
"sex",2006,"H","0",12,12,14,"commit"
"sex",2007,"H","0",12,12,14,"commit"
"sex",2008,"H","0",12,12,14,"commit"
"sex",2009,"H","0",12,12,14,"commit"
"sex",2010,"H","0",12,12,14,"commit"
"sex",2011,"H","0",12,12,14,"commit"
"sex",2012,"H","0",12,12,14,"commit"
"sex",2013,"H","0",12,12,14,"commit"
"sex",2014,"H","0",12,12,14,"commit"
"sex",2015,"H","0",12,12,14,"commit"
"sex",2016,"H","0",12,12,14,"commit"
"sex",2017,"H","0",12,12,14,"commit"
"sex",2018,"H","0",12,12,14,"commit"
"sex",2019,"H","0",12,12,14,"commit"
"sex",2020,"H","0",12,12,14,"commit"
"sex",2006,"H","1",12,14,16,"commit"
"sex",2007,"H","1",12,14,16,"commit"
"sex",2008,"H","1",12,14,16,"commit"
"sex",2009,"H","1",12,14,16,"commit"
"sex",2010,"H","1",12,14,16,"commit"
"sex",2011,"H","1",12,14,16,"commit"
"sex",2012,"H","1",12,14,16,"commit"
"sex",2013,"H","1",12,14,16,"commit"
"sex",2014,"H","1",12,14,16,"commit"
"sex",2015,"H","1",12,14,16,"commit"
"sex",2016,"H","1",12,14,16,"commit"
"sex",2017,"H","1",12,14,16,"commit"
"sex",2018,"H","1",12,14,16,"commit"
"sex",2019,"H","1",12,14,16,"commit"
"sex",2020,"H","1",12,14,16,"commit"
"sex",2006,"H","2",14,16,19,"commit"
"sex",2007,"H","2",14,16,19,"commit"
"sex",2008,"H","2",14,16,19,"commit"
"sex",2009,"H","2",14,16,19,"commit"
"sex",2010,"H","2",14,16,19,"commit"
"sex",2011,"H","2",14,16,19,"commit"
"sex",2012,"H","2",14,16,19,"commit"
"sex",2013,"H","2",14,16,19,"commit"
"sex",2014,"H","2",14,16,19,"commit"
"sex",2015,"H","2",14,16,19,"commit"
"sex",2016,"H","2",14,16,19,"commit"
"sex",2017,"H","2",14,16,19,"commit"
"sex",2018,"H","2",14,16,19,"commit"
"sex",2019,"H","2",14,16,19,"commit"
"sex",2020,"H","2",14,16,19,"commit"
"sex",2006,"H","3",16,18,21,"commit"
"sex",2007,"H","3",16,18,21,"commit"
"sex",2008,"H","3",16,18,21,"commit"
"sex",2009,"H","3",16,18,21,"commit"
"sex",2010,"H","3",16,18,21,"commit"
"sex",2011,"H","3",16,18,21,"commit"
"sex",2012,"H","3",16,18,21,"commit"
"sex",2013,"H","3",16,18,21,"commit"
"sex",2014,"H","3",16,18,21,"commit"
"sex",2015,"H","3",16,18,21,"commit"
"sex",2016,"H","3",16,18,21,"commit"
"sex",2017,"H","3",16,18,21,"commit"
"sex",2018,"H","3",16,18,21,"commit"
"sex",2019,"H","3",16,18,21,"commit"
"sex",2020,"H","3",16,18,21,"commit"
"sex",2006,"H","4",21,24,28,"commit"
"sex",2007,"H","4",21,24,28,"commit"
"sex",2008,"H","4",21,24,28,"commit"
"sex",2009,"H","4",21,24,28,"commit"
"sex",2010,"H","4",21,24,28,"commit"
"sex",2011,"H","4",21,24,28,"commit"
"sex",2012,"H","4",21,24,28,"commit"
"sex",2013,"H","4",21,24,28,"commit"
"sex",2014,"H","4",21,24,28,"commit"
"sex",2015,"H","4",21,24,28,"commit"
"sex",2016,"H","4",21,24,28,"commit"
"sex",2017,"H","4",21,24,28,"commit"
"sex",2018,"H","4",21,24,28,"commit"
"sex",2019,"H","4",21,24,28,"commit"
"sex",2020,"H","4",21,24,28,"commit"
"sex",2006,"H","5",26,30,36,"commit"
"sex",2007,"H","5",26,30,36,"commit"
"sex",2008,"H","5",26,30,36,"commit"
"sex",2009,"H","5",26,30,36,"commit"
"sex",2010,"H","5",26,30,36,"commit"
"sex",2011,"H","5",26,30,36,"commit"
"sex",2012,"H","5",26,30,36,"commit"
"sex",2013,"H","5",26,30,36,"commit"
"sex",2014,"H","5",26,30,36,"commit"
"sex",2015,"H","5",26,30,36,"commit"
"sex",2016,"H","5",26,30,36,"commit"
"sex",2017,"H","5",26,30,36,"commit"
"sex",2018,"H","5",26,30,36,"commit"
"sex",2019,"H","5",26,30,36,"commit"
"sex",2020,"H","5",26,30,36,"commit"
"sex",2006,"H","6",31,36,43,"commit"
"sex",2007,"H","6",31,36,43,"commit"
"sex",2008,"H","6",31,36,43,"commit"
"sex",2009,"H","6",31,36,43,"commit"
"sex",2010,"H","6",31,36,43,"commit"
"sex",2011,"H","6",31,36,43,"commit"
"sex",2012,"H","6",31,36,43,"commit"
"sex",2013,"H","6",31,36,43,"commit"
"sex",2014,"H","6",31,36,43,"commit"
"sex",2015,"H","6",31,36,43,"commit"
"sex",2016,"H","6",31,36,43,"commit"
"sex",2017,"H","6",31,36,43,"commit"
"sex",2018,"H","6",31,36,43,"commit"
"sex",2019,"H","6",31,36,43,"commit"
"sex",2020,"H","6",31,36,43,"commit"
